id,Address,Response_Address,Response_X,Response_Y
30,復興北路31號,臺北市松山區中正里16鄰復興北路31號,121.544389;121.544389;121.544389;121.544389;120.659634;120.659634;120.659634;120.659634;121.369536;121.369536,25.049586;25.049586;25.049586;25.049586;24.121670;24.121670;24.121670;24.121670;25.059142;25.059142
31,三民路126號,臺北市松山區富錦里3鄰三民路126號,121.847755;121.847755;121.847755;121.847755;121.847755;121.847854;121.847854;121.847854;121.847854;121.847854,24.610268;24.610268;24.610268;24.610268;24.610268;24.610254;24.610254;24.610254;24.610254;24.610254
32,光復北路9號,臺北市松山區吉祥里26鄰光復北路9號,121.558021;121.558021;121.036869,25.049050;25.049050;24.874882
33,塔悠路99號,臺北市松山區新東里19鄰塔悠路99號,121.570173,25.053863
34,松山路480號,臺北市信義區廣居里26鄰松山路480號,121.577556,25.039809
35,信義路四段374號,臺北市大安區通化里1鄰信義路四段374號,120.433040;120.433040;120.433040;120.433040;120.433040;120.433040;120.433040;119.568616;119.568616;118.412133,23.473640;23.473640;23.473640;23.473640;23.473640;23.473640;23.473640;23.573429;23.573429;24.490594
36,濱江街333號,臺北市中山區大佳里5鄰濱江街333號,121.547676;121.547676;120.913861;120.898113,25.072483;25.072483;24.685227;24.672991
37,莒光路2號,臺北市中正區廈安里7鄰莒光路2號,121.222329;121.222329;121.222329;121.222329;121.222329;120.491057;120.304475;120.551806;120.551806;118.318571,24.946995;24.946995;24.946995;24.946995;24.946995;23.853667;23.587150;22.745041;22.745041;24.431676
38,汀州路三段1號,臺北市中正區林興里15鄰汀州路三段1號,121.525918,25.020688
39,林森北路11號,臺北市中正區梅花里5鄰林森北路11號,121.523978,25.045862
40,舊宗路二段111號,臺北市內湖區湖元里18鄰舊宗路二段111號,121.574950,25.069043
41,民權東路六段50號,臺北市內湖區湖元里18鄰民權東路六段50號,121.583976;121.583976;121.583976;121.583976;121.290605;121.290605;121.290605;120.476450;120.476450;121.380160,25.068524;25.068524;25.068524;25.068524;24.882718;24.882718;24.882718;23.483770;23.483770;23.493964
42,康寧路三段225號,臺北市內湖區五分里26鄰康寧路三段225號,121.611904;121.611904;120.562732,25.067504;25.067504;22.619969
43,內湖路一段362號,臺北市內湖區港墘里20鄰內湖路一段362號,120.905932;120.905932;120.905942;120.905942;120.905930;120.905935;120.905949;120.905959;120.191812;120.191812,24.741382;24.741382;24.741337;24.741337;24.741275;24.741223;24.741166;24.741111;23.620308;23.620308
44,新明路305號,臺北市內湖區週美里1鄰新明路305號,121.584926;121.584926;121.584926;121.584926;120.690764;120.690764;120.690764;121.217975;121.217975;119.581889,25.056961;25.056961;25.056961;25.056961;24.109507;24.109507;24.109507;24.962627;24.962627;23.563991
45,康寧路三段30號,臺北市內湖區葫洲里8鄰康寧路三段30號,121.608405;121.608405;120.564159,25.071933;25.071933;22.618677
46,文德路206號,臺北市內湖區瑞陽里28鄰文德路206號,121.461285;121.461285;121.461285;121.461285;121.461285;121.461285;121.461285;121.771632;121.771632;119.580856,25.023551;25.023551;25.023551;25.023551;25.023551;25.023551;25.023551;24.691562;24.691562;23.563618
47,新明路92號,臺北市內湖區石潭里16鄰新明路92號,121.589500;121.589500;121.589500;121.589500;120.690764;120.690764;120.690764;121.214950;121.214950;119.580916,25.059643;25.059643;25.059643;25.059643;24.109507;24.109507;24.109507;24.959610;24.959610;23.564969
48,舊宗路二段133號,臺北市內湖區湖元里18鄰舊宗路二段133號,121.574983,25.069777
49,民權東路六段20號,臺北市內湖區湖元里18鄰民權東路六段20號,121.578346;121.578346;121.578346;121.578346;121.290004;121.290004;121.290004;120.481399;120.481399;121.378874,25.066438;25.066438;25.066438;25.066438;24.883067;24.883067;24.883067;23.482240;23.482240;23.494105
50,民權東路六段10號,臺北市內湖區湖元里18鄰民權東路六段10號,121.575661;121.575661;121.575661;121.575661;121.289770;121.289770;121.289770;120.481399;120.481399;121.378238,25.065660;25.065660;25.065660;25.065660;24.883216;24.883216;24.883216;23.482240;23.482240;23.494159
51,內湖路一段146號,臺北市內湖區西康里26鄰內湖路一段146號,121.564171;121.564171;121.564171;121.564171;120.905948;120.905932;120.905942;120.191812;120.191812;121.748653,25.082716;25.082716;25.082716;25.082716;24.741430;24.741382;24.741337;23.620308;23.620308;24.642665
52,安康路282號,臺北市內湖區蘆洲里2鄰安康路282號,121.605890;121.605890;121.508258;121.486935;120.726391;120.726391;120.726391;120.320430;120.320430;121.775662,25.064112;25.064112;24.958749;24.952486;24.242597;24.242597;24.242597;22.637357;22.637357;24.680429
53,港墘路250號,臺北市內湖區港墘里20鄰港墘路250號,121.572455;121.572455;121.572455;121.834316;121.834316;121.834526;121.834526;120.462521;120.460517,25.074819;25.074819;25.074819;24.867842;24.867842;24.862562;24.862562;22.536480;22.536764
54,指南路一段53號,臺北市文山區木新里7鄰指南路一段53號,121.570859;121.570859;120.490365,24.988246;24.988246;24.098492
55,木柵路三段2號,臺北市文山區木柵里26鄰木柵路三段2號,121.564229,24.988354
56,辛亥路四段100號,臺北市文山區興泰里13鄰辛亥路四段100號,121.557828;121.557828;120.309580,25.006094;25.006094;22.663232
57,羅斯福路六段140號,臺北市文山區景仁里13鄰羅斯福路六段140號,121.540696,24.996282
58,興隆路二段244巷1號,臺北市文山區興業里7鄰興隆路二段244巷1號,121.553940;121.553940;121.553940;121.553940;121.553940;121.553940;121.553940;121.553940;121.553940;121.553940,25.000879;25.000879;25.000879;25.000879;25.000879;25.000879;25.000879;25.000879;25.000879;25.000879
59,景興路293號,臺北市文山區景東里1鄰景興路293號,121.542482,24.989267
60,承德路七段303號,臺北市北投區立賢里7鄰承德路七段303號,121.503949;121.503949;121.503949;120.699780;120.699780;121.221425,25.116755;25.116755;25.116755;24.237000;24.237000;24.951006
61,承德路七段384號,臺北市北投區八仙里9鄰承德路七段384號,121.502264;121.502264;121.502264;120.699780;120.699780;121.221425,25.119297;25.119297;25.119297;24.237000;24.237000;24.951006
62,中央北路四段584號,臺北市北投區一德里14鄰中央北路四段584號,121.466123;121.466123;121.466123;121.499660;121.499660;121.499589;121.499589;121.499529;121.499529;120.572328,25.126933;25.126933;25.126933;25.068110;25.068110;25.068040;25.068040;25.068024;25.068024;24.289997
63,承德路六段427號,臺北市北投區建民里20鄰承德路六段427號,121.511125;121.511125;121.511125;120.699780;120.699780;121.221425,25.107983;25.107983;25.107983;24.237000;24.237000;24.951006
64,大度路2號,臺北市北投區八仙里14鄰大度路2號,121.498517,25.121549
65,忠孝東路五段69號,臺北市信義區興雅里5鄰忠孝東路五段69號,121.566964;121.566964;121.566964;121.566964;120.397054;120.397054;120.397054;120.179141;120.179141;121.293940,25.041409;25.041409;25.041409;25.041409;22.507047;22.507047;22.507047;23.164636;23.164636;25.045082
66,南港路二段50號,臺北市南港區東明里12鄰南港路二段50號,121.604546;121.604546;120.864324;120.864324;120.862920;120.862771,25.054137;25.054137;23.941447;23.941447;23.946902;23.945736
67,南港路三段49號,臺北市南港區西新里10鄰南港路三段49號,121.590041;121.590041;120.864324;120.864324;120.862920;120.862771,25.053294;25.053294;23.941447;23.941447;23.946902;23.945736
68,內湖路一段59號,臺北市內湖區西康里8鄰內湖路一段59號,121.559967;121.559967;121.559967;121.559967;120.905779;120.905779;120.905779;120.905779;120.191812;120.191812,25.085063;25.085063;25.085063;25.085063;24.744018;24.744018;24.744018;24.743970;23.620308;23.620308
69,環河南路二段274之2及117之1號,臺北市萬華區糖廍里9鄰環河南路二段117號,121.493747;121.493747;121.493747;121.498836;121.498836;121.498015;121.498015;120.500072;120.496841,25.034516;25.034516;25.034516;25.056362;25.056362;25.056242;25.056242;24.075572;24.076129
70,桂林路53號,臺北市萬華區福音里9鄰桂林路53號,121.503293;121.503293;120.180515,25.038300;25.038300;23.671279
71,萬大路388號,臺北市萬華區全德里1鄰萬大路388號,121.498692;121.498692;121.227080;121.227243,25.021895;25.021895;24.991088;24.991342
72,萬大路207號,臺北市萬華區新安里18鄰萬大路207號,121.500607;121.500607;121.229786,25.027162;25.027162;24.992258
73,興隆路一段13號,臺北市文山區萬盛里10鄰興隆路一段13號,120.283435;120.283435;120.195124;121.321775;121.321775;121.321775;121.321775;121.321775;121.321775;120.541129,22.636545;22.636545;22.958928;24.984106;24.984106;24.984106;24.984106;24.984106;24.984106;22.540928
74,堤頂大道2段191號,臺北市文山區萬盛里10鄰興隆路一段13號,121.568529,25.077704
